"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007254","JNK cascade","1/3","173/18842",0.00578034682080925,36.3044315992293,5.88674775092041,0.0272941497469243,0.0477724107900818,0.00789844212566797,"PTPN22",1
"GO:0050679","positive regulation of epithelial cell proliferation","1/3","174/18842",0.00574712643678161,36.095785440613,5.86900356678057,0.0274504579343343,0.0477724107900818,0.00789844212566797,"NEAT1",1
"GO:0002695","negative regulation of leukocyte activation","1/3","176/18842",0.00568181818181818,35.6856060606061,5.83396298841914,0.0277630240717229,0.0477724107900818,0.00789844212566797,"PTPN22",1
"GO:0051168","nuclear export","1/3","176/18842",0.00568181818181818,35.6856060606061,5.83396298841914,0.0277630240717229,0.0477724107900818,0.00789844212566797,"NEAT1",1
"GO:0031334","positive regulation of protein-containing complex assembly","1/3","188/18842",0.00531914893617021,33.4078014184397,5.63541867071914,0.0296370146247427,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","1/3","189/18842",0.00529100529100529,33.2310405643739,5.61971851463937,0.0297930717147032,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","1/3","191/18842",0.00523560209424084,32.8830715532286,5.58868273141958,0.0301051356975621,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:0032640","tumor necrosis factor production","1/3","191/18842",0.00523560209424084,32.8830715532286,5.58868273141958,0.0301051356975621,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:0032680","regulation of tumor necrosis factor production","1/3","191/18842",0.00523560209424084,32.8830715532286,5.58868273141958,0.0301051356975621,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:0022408","negative regulation of cell-cell adhesion","1/3","194/18842",0.00515463917525773,32.3745704467354,5.54301689533414,0.0305731061926503,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:0062207","regulation of pattern recognition receptor signaling pathway","1/3","195/18842",0.00512820512820513,32.208547008547,5.52802564155745,0.0307290629001485,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:0071706","tumor necrosis factor superfamily cytokine production","1/3","196/18842",0.00510204081632653,32.0442176870748,5.51314728533459,0.0308850028803758,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","1/3","196/18842",0.00510204081632653,32.0442176870748,5.51314728533459,0.0308850028803758,0.0484438621020975,0.00800945639604809,"PTPN22",1
