"celltype","ID","Description","NES","pvalue","p.adjust","qvalue","setSize","core_enrichment"
"CD14_CD163_macrophage","GO:0097190","apoptotic signaling pathway",-1.5069730150054,0.00034924852085849,0.0273421293925945,0.0198178544381655,336,"BCL2A1/CD38/RB1/SP100/TMBIM1/NOC2L/BCL3/YBX3/RIPK1/PPARD/PSME3/TRAF1/SMAD3/JAK2/TIMM50/BCL10/IFNG/ERN1/DDX3X/TM2D1/NFE2L2/TNFRSF1B/RFFL/PLSCR3/CFLAR/ANXA6/ARL6IP5/CUL5/ICAM1/CX3CR1/LRRK2/BECN1/PTTG1IP/CSNK2A1/ABL1/PARK7/NFKBIZ/CYLD/ATF4/CASP8/G0S2/BCL2L1/HERPUD1/BCL2/DDIT4/MDM2/ERO1A/DPF2/EP300/BIRC3/LTBR/ATF2/USP28/HTT/MCL1/ACSL5/TRADD/PMAIP1/TLR6/FNIP2/IFI27/CD74/FADD/MAP2K5/ACAA2/FEM1B/TP53BP2/DNAJC10/STAT3/HMOX1/BAK1/KLF4/PTPN2/CLEC7A/SNW1/FAS/EYA3/TAF6/SLC35F6/XBP1/DEDD/EIF5A/SIAH2/TAF9/PPP1R15A/ATF3/SOD2/RHOT1/AIFM1/IL1B/CUL2/NR4A2/CDKN1A/TNFAIP3"
"Mast_cells","GO:0009891","positive regulation of biosynthetic process",-1.48623189418879,0.00096205558292022,0.0277103550687021,0.0164092882589128,348,"PTEN/PTPRC/FOSB/RBM3/PPP1R15A/IFI16/BCLAF1/TAF15/DAZAP2/DDX21/TMSB4X/EDF1/PIM1/CSDE1/CCT4/PSMC5/ELOVL5/KLF2/TCF4/MZB1/MYCN/PBXIP1/ROCK1/HNRNPU/MTPN/CHURC1/ZNF292/ERG/HHEX/DDX3X/GTF2I/WAS/CIRBP/ERP29/B2M/PSMA4/CNBP/RWDD1/IRF9/MAX/ID2/SQSTM1/IRAK3/GTF2F1/SRSF5/EIF2AK2/PSMA7/YBX3/CD74/APPL1/SRSF1/RTN4/NR3C1/MYH9/KIT/NFKBIA/SLC38A2/ACTB/SF3B1/MORF4L1/KMT2E/RSF1/DDAH2/EIF3E/AIF1/STAT3/RUNX2/YTHDF2/XBP1/ACTG1/OGT/GSN/SSBP2/ETS1/NCL/HMGN1/HLA-E/NRIP1/SP100/JUNB/HDAC2/JUP/SMARCA4/EIF4A1/CALR/HLA-A/ZFP36/IRF1/AVP/C1QTNF4/IER2/NFKBIZ/EGR1/JUN/FOS"
"B_cells","GO:0006979","response to oxidative stress",-1.7481038553772,0.000370239568655289,0.0283183561340886,0.0161189824546707,97,"PSME2/PSMA4/PSMA2/ATOX1/JAK2/RACK1/CFL1/ATF4/PSMA7/PSMD7/PSMD8/PSMA3/PSMB3/MT-ND1/PSMA6/CAT/CUL3/KLF4/MGST1/PSMA1/PARK7/PSMD2/GSTP1/PSMB7/RPS3/XBP1/HM13/TXNIP/BANF1/DUSP1/RHOB/FOS"
"B_cells","GO:0044281","small molecule metabolic process",-1.54877269670584,0.000379209088620625,0.0283183561340886,0.0161189824546707,261,"HK3/TSPO/ADA2/AK2/LDHB/NDUFA1/ST6GAL1/SDHB/SNX17/ODC1/TXN2/NAAA/PTPN2/NDUFS6/OAZ1/TYMP/NDUFB8/PTGES3/ZBTB7A/EGR1/APRT/UPP1/ATF4/PARP14/GLRX/GPI/DNPH1/SCPEP1/PPCS/LYPLA1/MT-ND1/LTA4H/NDUFS5/ATP5F1C/ABHD14B/NUDT16/PPT1/PARK7/IDH3B/ETFB/MDH2/PGK1/ALKBH7/IMPDH1/FBP1/PARP9/NDUFB9/GSTP1/CASP1/NDUFA12/PKM/TPI1/ATP5PB/MT-ND4L/ATP5F1B/ATP5PO/MAT2B/ASAH1/NR1H2/ATP5MC3/GIMAP7/ENO1/GAPDH/NAMPT/SLC2A3/XBP1/MT-ATP8/GLUL/ALDOA/P4HB/VCP"
"CD1C_DC","GO:0050866","negative regulation of cell activation",-1.71238335239197,0.000584451589824964,0.0284458740889808,0.0200277727310122,90,"MNDA/CD300A/TNFRSF14/SAMSN1/PRKAR1A/MILR1/PRKCD/LDLR/RC3H1/HAVCR2/FCGR2B/CD300LF/PSMA4/VSIR/PTPN2/PTPRC/JAK3/GRN/PRNP/CEBPB/LAPTM5/IRF1/RIPOR2/TNFAIP3/HLA-E/CD69/CLEC12A"
"CD14_CD163_macrophage","GO:0043409","negative regulation of MAPK cascade",-1.75151983150271,0.000370608666118111,0.028466941127676,0.0206331294636075,77,"PTPN1/ITGB1BP1/NF1/MEN1/DUSP7/TNIP1/TRIB1/PTPRC/ITCH/HIPK3/IRAK3/PIN1/NCOR1/CYLD/GBP1/SH2B3/KLF4/PTPN2/DUSP16/XBP1/PER1/DUSP2/ATF3/PTPN22/IL1B/DUSP5/DUSP1"
"Neutrophils","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",-2.08030847953328,4.53051886315622e-05,0.0284710749700346,0.0238414510017124,36,"HMGN2/CXCL1/CCL3L1/CCL3/ADM/RNASE3/CXCL2/ELANE/CXCL3/CXCL8"
"B_cells","GO:0048870","cell motility",-1.50086985621029,0.00039642963914439,0.0286792067068519,0.0163243808197308,264,"WDR1/VSIR/RAC2/DOCK8/C5AR1/PTPRC/PSMA4/TSPO/TUBA1A/PSMA2/PIK3CD/BIN2/ZEB2/HSP90AA1/LYST/JAK2/ARPC5/RACK1/ARPC5L/FGR/EVL/CX3CR1/CALR/CFL1/STK4/SELPLG/PSMA7/GPI/PLCB2/PPP3CA/S100A9/PSMA3/PSMB3/PSMA6/MIEN1/RIPOR2/MYO1G/CUL3/KLF4/PSMA1/LGALS9/UBE2I/GRN/PAFAH1B1/ANXA1/ADAM10/CCL3L1/CLEC7A/IER2/MALAT1/RHOA/PARP9/ITGAX/IQSEC1/GSTP1/PHB2/RTN4/RPS19/PSMB7/ABI1/ATP5F1B/HSPB1/DOCK10/IL16/ARF4/XBP1/ICAM2/BST2/GLUL/HCK/P4HB/HMGB2/ACTR3/DUSP1/RHOB/CCL3/CD69"
"CD1C_DC","GO:0032731","positive regulation of interleukin-1 beta production",-1.88517294909597,0.000601210368271821,0.0288815214576294,0.0203344972304199,37,"CASP1/JAK2/CCL3/RIPK2/IFI16/MALT1/TLR8/SMAD3/CLEC7A/MEFV/EGR1/NAIP/GBP5/STAT3"
"SIGLEC1_macrophage_monocyte","GO:0051093","negative regulation of developmental process",-1.6629427304316,9.96019924047004e-05,0.0288934601037222,0.0215644371527904,216,"PPP2CA/ANP32B/HHEX/RPL4/PTEN/ZBTB16/RPL15/TRIB1/CALR/RPL10/TLR4/EREG/HMGB1/KLF4/NFKBIA/ANXA1/PSMA6/RPL8/SMARCC1/ADIPOR1/RPL35/PSMB9/TFRC/PSMB1/RPLP0/JAK3/TPT1/ARF6/ARID4B/ID2/PTPN2/ROCK1/RPL23A/CCL3/AGO1/RPL6/PSMA7/RPLP2/CLEC12A/RPL39/RPL24/B2M/TMSB4X/RBX1/RBBP4/ABCA1/CFL1/IL1B/RPLP1/ACTB/RPL27A/NOTCH1/RPL9/PGK1/SRGN/DYNLT1/CDKN1B/CDKN1A/LYN/STAT1/ZFP36/KLF2/FCGR2B"
"SIGLEC1_macrophage_monocyte","GO:0042981","regulation of apoptotic process",-1.54893499754636,0.00010522017517743,0.0288934601037222,0.0215644371527904,347,"PML/NOC2L/ITGA4/RPS3A/ATOX1/PPP1R10/HSPA5/BTG1/UBQLN1/DNAJA1/STK4/IL6ST/RAF1/ARHGEF2/HSP90AA1/CDKN2D/MDM2/NAA38/NME2/SLK/CITED2/LTB/YME1L1/ANP32B/PYCARD/MNDA/BNIP3L/ITPR1/MAP3K20/RPS3/EGR1/HSPA1A/CTSH/URI1/BCL3/EPC1/CALR/TLR4/HMGB1/SET/SFPQ/ZEB2/KLF4/EIF5A/ARF4/FNIP1/CARD8/RICTOR/ANKLE2/YWHAZ/BCL2A1/ANXA1/MDM4/TFRC/JAK3/TPT1/LRRK2/HIGD2A/PTPN2/HSP90B1/MORF4L1/CCL3/ATF3/TNFRSF1A/ATF5/IFI6/EVI2B/PIAS1/NR4A2/PLAUR/TXNIP/RBX1/NAIP/MICAL1/BNIP2/BTG2/ST3GAL1/GSN/RPS7/YBX3/KHDRBS1/PPIA/BAG1/CFL1/CCNL1/SOD2/STK17B/CBL/SAP18/DDX3X/PLK3/IL1B/ACTB/NOTCH1/MCL1/DUSP1/RPS6/TNFSF12/LYN/STAT1/ZFP36/SOCS3/TMBIM6/G0S2/RHOB/FCGR2B"
"Naive_CD8_T","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",-1.80849596799848,0.000145224266037488,0.0289326344564686,0.0179364677892217,108,"CARD9/TNFRSF14/NFKBID/DENND1B/TNFRSF1B/PRKCQ/HLA-A/HFE/HLA-C/TFRC/SLAMF1/BRD2/TRAF6/SHLD2/FUT7/RIPK3/LAG3/STX7/ANXA1/RC3H2/HAVCR2/MLH1/CD55/HLA-DRB1/C4BPB/PARP3/IL18R1/MR1/CEACAM1/IL12RB1/MALT1/CR1/JUNB/OPA1/TNFAIP3/CD69/NFKBIZ/AHR"
"T_cells_unresolved","GO:0072539","T-helper 17 cell differentiation",-1.9231839721778,0.000240801616988053,0.0290316449481221,0.0264273431214374,43,"ZC3H12A/IL6R/PSMA5/PSMA2/PSMA3/RORA/PSMB3/PSMA4/IRF4/STAT3/NFKBIZ/SOCS3/JUNB/OPA1/CD69"
"T_cells_unresolved","GO:0097191","extrinsic apoptotic signaling pathway",-1.77723499066914,0.00023857232625112,0.0290316449481221,0.0264273431214374,102,"MCL1/RNF41/TRAF2/CASP8/CASP2/GSTP1/IL6R/TRADD/PYCARD/BIRC3/GRINA/DIABLO/FADD/DAXX/BCL2/ARHGEF2/DDX3X/BCL2A1/MOAP1/GABARAP/BIRC2/PAK2/SIVA1/ZDHHC3/CASP8AP2/SIAH2/TRAF1/IFI27/BCL2L1/NFKBIZ/LGALS3/SPI1/HSPA1A/TNFAIP3"
"Mast_cells","GO:0072657","protein localization to membrane",-1.76360849992789,0.00103347705811542,0.0292874063082062,0.017343173383226,43,"BSG/MACF1/S100A10/GRK2/RAP1A/HSP90B1/ROCK1/GABARAP/LAMTOR1/VAMP8/CD53/SQSTM1/TMEM59/RAB7A/APPL1/ACTB/SCP2/OGT/GSN/MYADM/JUP"
"Mast_cells","GO:0051170","import into nucleus",-1.81740160864491,0.00117769952916843,0.029289474024467,0.0173443978262935,29,"HSP90AA1/YWHAE/SEC13/NUTF2/STK4/SUMO1/SQSTM1/APPL1/RAN/NFKBIA/PTTG1IP/STAT3/XBP1/JUP"
"Mast_cells","GO:0009410","response to xenobiotic stimulus",-1.78929409539685,0.0011835814773689,0.029289474024467,0.0173443978262935,33,"HSP90AA1/MDK/FOSB/TXNIP/PIM1/MT-CYB/GSTP1/GUK1/CRHBP/HDAC2/CALR/AVP/NFKBIZ/FOS/CD69"
"Mast_cells","GO:0032870","cellular response to hormone stimulus",-1.7123405030791,0.00116626549438913,0.029289474024467,0.0173443978262935,83,"PIM1/KLF2/MZB1/ROCK1/HNRNPU/GSTP1/SOCS2/RWDD1/SRSF5/APPL1/NR3C1/ATP2B1/RAN/AKR1C3/CRHBP/STAT3/XBP1/MT-ND3/OGT/DDX5/SP100/HDAC2/IGFBP7/SMARCA4/CALR/ZFP36/DUSP1/FOS"
"Mast_cells","GO:2001141","regulation of RNA biosynthetic process",-1.4535039519384,0.00108838222522759,0.029289474024467,0.0173443978262935,326,"PTEN/PTPRC/FOSB/IFI16/SRSF2/BCLAF1/TAF15/DAZAP2/KDM5B/DDX21/EDF1/PIM1/PSMC5/KLF2/TCF4/TERF2IP/MYCN/PBXIP1/HNRNPU/CHURC1/CNOT7/SP110/EID1/ZNF292/ERG/HHEX/DDX3X/GTF2I/BRD2/WAS/FOXN3/SUMO1/GSTP1/CNBP/RWDD1/IRF9/MAX/ID2/SQSTM1/GTF2F1/HSBP1/YWHAQ/YBX3/ARID4B/NR3C1/NFKBIA/SRSF10/TSC22D3/ACTB/SF3B1/MORF4L1/KMT2E/RSF1/STAT3/HINT1/RUNX2/XBP1/OGT/SATB1/SSBP2/ETS1/CDCA7/NCL/HMGN1/BTG2/NRIP1/DDX5/SP100/JUNB/HDAC2/JUP/RHOH/SMARCA4/EIF4A1/CALR/ZFP36/IRF1/IER2/NFKBIZ/EGR1/JUN/FOS"
"Mast_cells","GO:0006351","DNA-templated transcription",-1.43803098365916,0.00115152964869062,0.029289474024467,0.0173443978262935,338,"PTEN/PTPRC/FOSB/IFI16/SRSF2/BCLAF1/TAF15/DAZAP2/KDM5B/DDX21/EDF1/PIM1/PSMC5/KLF2/TCF4/TERF2IP/PHF3/MYCN/PBXIP1/HNRNPU/CHURC1/CNOT7/SP110/EID1/ZNF292/ERG/HHEX/DDX3X/GTF2I/BRD2/WAS/FOXN3/SUMO1/GSTP1/CNBP/RWDD1/IRF9/MAX/ID2/SQSTM1/GTF2F1/HSBP1/XRN2/YWHAQ/YBX3/ARID4B/NR3C1/NFKBIA/SRSF10/TSC22D3/ACTB/SF3B1/MORF4L1/KMT2E/RSF1/STAT3/HINT1/RUNX2/XBP1/OGT/SATB1/SSBP2/ETS1/CDCA7/NCL/HMGN1/BTG2/NRIP1/DDX5/SP100/JUNB/HDAC2/JUP/RHOH/SMARCA4/EIF4A1/CALR/ZFP36/IRF1/IER2/NFKBIZ/EGR1/JUN/FOS"
"Mast_cells","GO:0051252","regulation of RNA metabolic process",-1.42991546887928,0.00114606180713997,0.029289474024467,0.0173443978262935,379,"SRSF2/BCLAF1/TAF15/DAZAP2/KDM5B/DDX21/EDF1/PIM1/CSDE1/PSMC5/KLF2/TCF4/TERF2IP/MYCN/SNRPE/PBXIP1/ROCK1/HNRNPU/CHURC1/CNOT7/SP110/EID1/ZNF292/ERG/HHEX/DDX3X/GTF2I/BRD2/WAS/CIRBP/FOXN3/SUMO1/GSTP1/CNBP/RWDD1/IRF9/SRSF3/MAX/ID2/SQSTM1/NEAT1/GTF2F1/SRSF5/HSBP1/CAPRIN1/YWHAQ/YBX3/ARID4B/SRSF1/NR3C1/NFKBIA/SRSF10/TSC22D3/ACTB/SF3B1/MORF4L1/KMT2E/RSF1/STAT3/HINT1/RUNX2/YTHDF2/XBP1/OGT/CELF2/SATB1/SSBP2/ETS1/CDCA7/NCL/HMGN1/BTG2/NRIP1/DDX5/SP100/JUNB/HDAC2/JUP/RHOH/RBM39/SMARCA4/EIF4A1/CALR/ZFP36/IRF1/IER2/NFKBIZ/EGR1/JUN/FOS"
"Mast_cells","GO:0007165","signal transduction",-1.41646720081398,0.00114634660953241,0.029289474024467,0.0173443978262935,487,"RNF7/RBX1/HSPD1/BEX3/BST2/MACF1/HNRNPK/STAT1/TAB2/LTB/DOCK8/RASD1/TAX1BP1/EVL/TRIM22/S1PR4/GDI2/JAK1/YWHAE/MDK/UBB/MX1/SEC13/DYNLRB1/STK4/LSP1/PTEN/OCIAD1/HLA-DRB1/PTPRC/PLP2/VAPA/GRK2/PPP1R15A/IFI16/APH1A/GRN/BCLAF1/FKBP5/SAMHD1/RAP1A/DDX21/TMSB4X/PIM1/KLF2/OS9/HLA-C/MZB1/TERF2IP/HSP90B1/ROCK1/CD164/CHURC1/CNOT7/ERG/HHEX/CALM1/GABARAP/DDX3X/LAMTOR1/WAS/RIPOR2/ERP29/FOXN3/PLD3/GSTP1/SOCS2/PECAM1/RWDD1/IRF9/OCIAD2/CD44/ZNRF1/CD53/SQSTM1/IRAK3/CDK5RAP3/APLP2/EIF2AK2/STRAP/RAB7A/YWHAQ/YBX3/ARID4B/CD74/APPL1/SRSF1/RTN4/PPM1G/NR3C1/MYH9/KIT/GRINA/TRBC2/NFKBIA/MAPRE2/LGALS1/HCST/PTTG1IP/AKR1C3/COPS3/AIF1/IQGAP2/CRHBP/ZYX/GNA15/STAT3/VDAC2/HINT1/RUNX2/ANXA6/YTHDF2/XBP1/ARHGDIB/OGT/DDIT4/TAGAP/PRDX3/CLEC2B/BCAP31/HLA-E/DDX5/MYADM/SP100/SHISA5/JUNB/HDAC2/EGFL7/JUP/CSF3R/RHOH/ITM2C/IGFBP7/RANBP1/SMARCA4/FIS1/GMFG/CALR/HLA-A/ZFP36/IRF1/MCL1/AVP/C1QTNF4/DUSP1/NFKBIZ/EGR1/JUN/FOS"
"CD1C_DC","GO:0050869","negative regulation of B cell activation",-1.93610050964721,0.000618709964131429,0.0293411302220789,0.020658092133877,13,"MNDA/CD300A/SAMSN1/RC3H1/FCGR2B/LAPTM5/TNFAIP3"
"CD1C_DC","GO:0007259","cell surface receptor signaling pathway via JAK-STAT",-1.79610986075204,0.000634106064945382,0.0294891901001541,0.020762336059706,61,"LEPROT/WDR48/IFNAR1/CCR2/HGS/CSF2RB/PIAS1/SH2B3/CISH/IL10RB/STAT2/IL6R/SOCS3/ARL2BP/STAT5A/STAMBP/JAK1/CD40/IL27RA/NF2/IL18/IL10RA/CTR9/CSF2RA/IL15/JAK2/OSM/PTPN2/PTPRC/JAK3/IL4R/TNFRSF1A/BCL3/PARP9/STAT3"
"CD1C_DC","GO:0043616","keratinocyte proliferation",-1.93218207831139,0.000662074694681771,0.0295814061270439,0.0208272622287148,11,"KLF9/ZFP36/AREG/NFKBIZ/EREG"
"CD1C_DC","GO:0070498","interleukin-1-mediated signaling pathway",-1.92101019098058,0.000669354261062542,0.0295814061270439,0.0208272622287148,21,"IL1B/NFKBIA/ZBP1/VRK2/IL1RN/TOLLIP/EGR1"
"CD1C_DC","GO:0046649","lymphocyte activation",-1.47628076127944,0.000671759425431654,0.0295814061270439,0.0208272622287148,376,"ASCL2/NKG7/SOCS3/AKAP17A/KAT5/NLRP3/LST1/STAT5A/PRELID1/DDB1/CD4/JAK1/PHF14/SKAP2/CCL5/HLA-DPA1/LCP1/CD40/GPS2/SLC15A4/CCR7/PSMB3/NOD2/SMARCD3/CLEC4A/HDAC9/IL27RA/VAV1/KIF13B/SMARCD2/HLA-A/IL18/ZBTB1/SART1/MNDA/MEF2C/CD47/PDPK1/CD300A/SLC7A1/SPIB/CD22/PCID2/TNFRSF14/ITGAL/BCL6/SAMSN1/GPR65/ZFP36L1/PNP/GPR183/IL15/BRD2/PRKAR1A/BLNK/TOP2B/BCL2/CD2/RELB/JAML/RC3H1/IRF4/HAVCR2/FCGR2B/JAK2/PPP3CB/NFE2L2/MLH1/ZFP36L2/SIRPB1/DNAJB9/ICAM1/PSMA4/PTGER4/MAP3K8/VSIR/PTPN2/PTPRC/MALT1/SASH3/FOXO3/TNFSF13/DOCK8/JAK3/IL1B/PRNP/CEBPB/LAPTM5/SMAD3/CLEC7A/CD1D/PPP2R3C/SH3KBP1/LTBR/KLF6/IRF1/TNFSF13B/RIPOR2/KAT7/TNFAIP3/JUNB/HLA-E/FNIP1/RSAD2/CD69/STAT3/CD55/CLEC12A/NFKBIZ"
"CD1C_DC","GO:0032620","interleukin-17 production",-1.93913547815514,0.000692901963520756,0.0298028414309683,0.020983167296977,19,"NOD2/IL27RA/IL18/IL15/OSM/VSIR/PRNP/DDIT3"
"CD1C_DC","GO:0032660","regulation of interleukin-17 production",-1.93913547815514,0.000692901963520756,0.0298028414309683,0.020983167296977,19,"NOD2/IL27RA/IL18/IL15/OSM/VSIR/PRNP/DDIT3"
"CD1C_DC","GO:0097696","cell surface receptor signaling pathway via STAT",-1.82124055327936,0.000709561265195184,0.0301685875857125,0.0212406767284518,63,"LEPROT/WDR48/IFNAR1/CCR2/HGS/CSF2RB/PIAS1/SH2B3/CISH/IL10RB/STAT2/IL6R/SOCS3/ARL2BP/STAT5A/STAMBP/JAK1/CCL5/CD40/IL27RA/NF2/IL18/IL10RA/CTR9/CSF2RA/IL15/JAK2/OSM/PTPN2/PTPRC/JAK3/IL4R/TNFRSF1A/BCL3/PARP9/STAT3"
"CD1C_DC","GO:0002758","innate immune response-activating signaling pathway",-1.60057685834378,0.000722072655524088,0.0303516676452682,0.021369577173307,180,"GPS2/IRAK3/SLC15A3/SLC15A4/BRCC3/OTUD4/PAK1/NOD2/NPLOC4/CSNK1A1/TRAF3IP3/NLRC4/ZC3HAV1/RELA/LYPLAL1/PDPK1/CD300A/NINJ1/OASL/USP15/OAS1/PUM2/CASP1/PJA2/HAVCR2/CD300LF/NAGK/RNF125/SLC46A2/RIPK2/IFI16/DDX3X/LILRA4/TLR8/OAS3/CTSS/RNF135/CLEC7A/DHX58/WDFY1/BCL10/NFKBIA/IRF1/TLR5/MEFV/DDX60/TNFAIP3/NAIP/GBP5/EIF2AK2/RSAD2/NFKBIZ"
"Mast_cells","GO:0006355","regulation of DNA-templated transcription",-1.46772921126653,0.00125001925402578,0.0305039420739346,0.0180635714440817,325,"PTEN/PTPRC/FOSB/IFI16/SRSF2/BCLAF1/TAF15/DAZAP2/KDM5B/DDX21/EDF1/PIM1/PSMC5/KLF2/TCF4/TERF2IP/MYCN/PBXIP1/HNRNPU/CHURC1/CNOT7/SP110/EID1/ZNF292/ERG/HHEX/DDX3X/GTF2I/BRD2/WAS/FOXN3/SUMO1/GSTP1/CNBP/RWDD1/IRF9/MAX/ID2/SQSTM1/GTF2F1/HSBP1/YWHAQ/YBX3/ARID4B/NR3C1/NFKBIA/SRSF10/TSC22D3/ACTB/SF3B1/MORF4L1/KMT2E/RSF1/STAT3/HINT1/RUNX2/XBP1/OGT/SATB1/SSBP2/ETS1/CDCA7/NCL/HMGN1/BTG2/NRIP1/DDX5/SP100/JUNB/HDAC2/JUP/RHOH/SMARCA4/EIF4A1/CALR/ZFP36/IRF1/IER2/NFKBIZ/EGR1/JUN/FOS"
"Mast_cells","GO:0006606","protein import into nucleus",-1.83798501325995,0.00129500433245194,0.0307476028664602,0.018207860471488,27,"HSP90AA1/YWHAE/SEC13/NUTF2/STK4/SUMO1/SQSTM1/APPL1/RAN/NFKBIA/PTTG1IP/STAT3/XBP1/JUP"
"Mast_cells","GO:1901701","cellular response to oxygen-containing compound",-1.5529475526387,0.00131271780602328,0.0307526024691055,0.0182108210947201,145,"VIM/JAK1/NEDD8/ALDH1A1/HLA-DRB1/GRK2/CHMP5/RAP1A/PIM1/IP6K2/KLF2/TPM1/MZB1/HSP90B1/ROCK1/B2M/GSTP1/SOCS2/AKR1A1/IRAK3/SRSF5/APPL1/NR3C1/ATP2B1/SLC38A2/ACTB/AKR1C3/CRHBP/GNA15/STAT3/XBP1/OGT/PRDX3/BTG2/NRIP1/HDAC2/JUP/IGFBP7/PRDX1/SMARCA4/FIS1/ZFP36/NFKBIZ/EGR1/FOS"
"Memory_atypical_B","GO:0046530","photoreceptor cell differentiation",-2.03683990920012,0.000159136430219339,0.0307815323595692,0.0224544449717368,11,"AHI1/BBS4/ARL3/RDH13/TOPORS/STAT3/RAB37"
"Mast_cells","GO:0045944","positive regulation of transcription by RNA polymerase II",-1.58382697058268,0.0013368424431753,0.0309056864823553,0.0183014731161402,146,"PTEN/FOSB/IFI16/BCLAF1/DDX21/KLF2/TCF4/MYCN/HNRNPU/ZNF292/ERG/HHEX/DDX3X/GTF2I/WAS/CNBP/IRF9/MAX/SQSTM1/GTF2F1/NR3C1/NFKBIA/SF3B1/STAT3/RUNX2/XBP1/OGT/SSBP2/ETS1/NRIP1/SP100/JUNB/HDAC2/JUP/SMARCA4/EIF4A1/IRF1/IER2/NFKBIZ/EGR1/JUN/FOS"
"CD14_CD163_macrophage","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors",-1.85093462864138,0.000418563627739947,0.0309813187005332,0.0224555759902108,51,"SP100/TMBIM1/RIPK1/DDX3X/RFFL/CFLAR/ICAM1/PARK7/CASP8/BCL2L1/BCL2/BIRC3/TRADD/PMAIP1/FADD/FEM1B/HMOX1/FAS/DEDD/ATF3/TNFAIP3"
"CD1C_DC","GO:0032703","negative regulation of interleukin-2 production",-1.86717322838444,0.000768634391656299,0.0312739393264418,0.0220189173049905,12,"HAVCR2/GBP1/PTPRC/PRNP/LAPTM5/TNFAIP3/ZFP36"
"CD1C_DC","GO:0046634","regulation of alpha-beta T cell activation",-1.79567801476459,0.000769377799055476,0.0312739393264418,0.0220189173049905,56,"HLA-A/IL18/CD300A/TNFRSF14/GPR65/PNP/BRD2/RC3H1/IRF4/JAK2/VSIR/MALT1/JAK3/IRF1/JUNB/HLA-E/CD69/CD55/NFKBIZ"
"CD1C_DC","GO:0009410","response to xenobiotic stimulus",-1.69523809128069,0.000766639684597025,0.0312739393264418,0.0220189173049905,103,"SUFU/TOP1/ALAD/UBE2B/VAV1/ACAA1/ATR/MEF2C/CYP2S1/PNP/XPO1/CREB1/SRD5A1/BCL2/MTHFR/PIM1/ALDH2/NFE2L2/TXNIP/SRP68/BAK1/FOXO3/IL1B/DPYD/PDE4B/ACSL1/OXSR1/SULT1B1/FOS/FOSB/CD69/NFKBIZ"
"B_cells","GO:0051250","negative regulation of lymphocyte activation",-1.86931864584,0.00045615033766946,0.0317390417147948,0.0180660577226442,47,"VSIR/PSMA4/IRF1/PSMA2/CSK/BANK1/PTPN2/FGR/ID2/PSMA7/LILRB1/PSMA3/PSMB3/PSMA6/RIPOR2/PSMA1/LGALS9/ANXA1/HLA-E/LILRB2/CD69/CLEC12A"
"B_cells","GO:0015980","energy derivation by oxidation of organic compounds",-1.67261359703944,0.000486214791743129,0.0317390417147948,0.0180660577226442,143,"IDH3G/ADPGK/MT-ND3/UQCRC1/NDUFB1/COX6B1/NDUFB3/ACADVL/MT-CYB/ATP5F1D/NDUFA11/NDUFS7/COX7A2/NDUFA13/HK3/PPP1CC/NDUFA1/SDHB/PPP1CB/NDUFS6/NDUFB8/ZBTB7A/MT-CO3/GPI/UQCR10/MT-ND1/NDUFS5/ATP5F1C/PARK7/IDH3B/ETFB/MDH2/PGK1/RHOA/FBP1/NDUFB9/PRELID1/NDUFA12/PKM/TPI1/ATP5PB/MT-ND4L/ATP5F1B/ATP5PO/UQCRFS1/ENO1/GAPDH/CYCS/COX7B/MT-ATP8/ALDOA/VCP"
"B_cells","GO:0072521","purine-containing compound metabolic process",-1.61570204232509,0.000499545558595504,0.0317390417147948,0.0180660577226442,148,"LRRK2/NDUFB3/TMSB4X/ATP5F1D/NDUFA11/NDUFS7/NADK/NDUFA13/HK3/TSPO/ADA2/AK2/LDHB/NDUFA1/SDHB/NDUFS6/NDUFB8/ZBTB7A/APRT/PARP14/GPI/DNPH1/PPCS/MT-ND1/NDUFS5/ATP5F1C/ABHD14B/NUDT16/PPT1/MDH2/PGK1/IMPDH1/FBP1/NDUFB9/NDUFA12/PKM/TPI1/ATP5PB/MT-ND4L/ATP5F1B/ATP5PO/ATP5MC3/GIMAP7/ENO1/GAPDH/NAMPT/MT-ATP8/ALDOA/VCP"
"B_cells","GO:0071345","cellular response to cytokine stimulus",-1.60443224188698,0.000507276260668427,0.0317390417147948,0.0180660577226442,211,"DOCK8/CIITA/PSME2/NDUFA13/PTPRC/PSMA4/IRF1/PSMA2/SOCS3/RPL13A/JAK2/GBP1/PTPN2/TNFRSF13C/CX3CR1/CFL1/IRAK3/EGR1/SELPLG/PARP14/PSMA7/PSMD7/PSMD8/LILRB1/IFI27/EZR/PSMA3/OAS2/PSMB3/IFNGR1/PSMA6/RIPOR2/TNFRSF1B/NFKBIA/LIMS1/TMC8/PSMA1/LGALS9/IFIT3/ADAM10/CCL3L1/RHOA/PARP9/PSMD2/CALM1/GSTP1/CASP1/PSMB7/STAT2/ATP5PO/ASAH1/IL16/IRF7/ZFP36/NR1H2/GAPDH/XBP1/TNFSF13B/HCK/P4HB/LILRB2/DUSP1/CCL3/FOS"
